user_id,activity_date,action_type
U0477,2024-01-01,login
U0477,2024-01-04,login
U0477,2024-01-12,login
U0477,2024-01-17,view_offers
U0477,2024-01-21,login
U0477,2024-01-27,view_offers
U0478,2024-01-02,login
U0478,2024-01-05,transaction
U0478,2024-01-08,login
U0478,2024-01-09,login
U0478,2024-01-11,view_offers
U0478,2024-01-14,login
U0478,2024-01-16,login
U0478,2024-01-17,login
U0478,2024-01-20,view_offers
U0478,2024-01-21,login
U0478,2024-01-22,login
U0478,2024-01-24,view_offers
U0478,2024-01-26,login
U0478,2024-01-28,transaction
U0478,2024-01-29,login
U0478,2024-01-30,view_offers
U0479,2024-01-01,login
U0479,2024-01-05,login
U0479,2024-01-08,login
U0479,2024-01-09,login
U0479,2024-01-10,login
U0479,2024-01-11,login
U0479,2024-01-13,login
U0479,2024-01-21,transaction
U0479,2024-01-22,login
U0479,2024-01-23,transaction
U0479,2024-01-25,view_offers
U0479,2024-01-28,view_offers
U0479,2024-01-29,login
U0480,2024-01-02,login
U0480,2024-01-04,login
U0480,2024-01-06,login
U0480,2024-01-07,login
U0480,2024-01-09,view_offers
U0480,2024-01-10,login
U0480,2024-01-16,transaction
U0480,2024-01-17,login
U0480,2024-01-18,login
U0480,2024-01-19,login
U0480,2024-01-22,login
U0480,2024-01-24,transaction
U0480,2024-01-26,view_offers
U0480,2024-01-27,view_offers
U0480,2024-01-28,transaction
U0480,2024-01-29,view_offers
U0480,2024-01-30,view_offers
U0481,2024-01-06,login
U0481,2024-01-09,login
U0481,2024-01-12,login
U0481,2024-01-16,login
U0481,2024-01-18,transaction
U0481,2024-01-19,login
U0481,2024-01-20,transaction
U0481,2024-01-21,login
U0481,2024-01-25,view_offers
U0481,2024-01-29,login
U0482,2024-01-01,login
U0482,2024-01-02,login
U0482,2024-01-05,login
U0482,2024-01-06,login
U0482,2024-01-07,login
U0482,2024-01-08,transaction
U0482,2024-01-09,transaction
U0482,2024-01-10,login
U0482,2024-01-12,transaction
U0482,2024-01-13,view_offers
U0482,2024-01-14,login
U0482,2024-01-17,login
U0482,2024-01-18,transaction
U0482,2024-01-19,view_offers
U0482,2024-01-20,view_offers
U0482,2024-01-22,transaction
U0482,2024-01-23,login
U0482,2024-01-24,login
U0482,2024-01-27,login
U0482,2024-01-28,login
U0482,2024-01-29,login
U0482,2024-01-30,login
U0483,2024-01-11,login
U0483,2024-01-21,view_offers
U0483,2024-01-23,login
U0483,2024-01-25,login
U0483,2024-01-26,login
U0484,2024-01-01,login
U0484,2024-01-02,login
U0484,2024-01-03,login
U0484,2024-01-05,login
U0484,2024-01-06,view_offers
U0484,2024-01-07,login
U0484,2024-01-09,login
U0484,2024-01-10,login
U0484,2024-01-11,transaction
U0484,2024-01-13,view_offers
U0484,2024-01-14,login
U0484,2024-01-17,transaction
U0484,2024-01-18,login
U0484,2024-01-20,transaction
U0484,2024-01-21,login
U0484,2024-01-22,login
U0484,2024-01-23,view_offers
U0484,2024-01-24,login
U0484,2024-01-25,view_offers
U0484,2024-01-26,login
U0484,2024-01-28,view_offers
U0484,2024-01-29,login
U0485,2024-01-02,login
U0485,2024-01-03,login
U0485,2024-01-04,view_offers
U0485,2024-01-05,login
U0485,2024-01-08,login
U0485,2024-01-09,login
U0485,2024-01-10,login
U0485,2024-01-11,login
U0485,2024-01-15,login
U0485,2024-01-19,view_offers
U0485,2024-01-20,view_offers
U0485,2024-01-21,transaction
U0485,2024-01-22,login
U0485,2024-01-23,view_offers
U0485,2024-01-24,view_offers
U0485,2024-01-27,login
U0485,2024-01-28,view_offers
U0485,2024-01-30,view_offers
U0486,2024-01-09,login
U0486,2024-01-10,transaction
U0486,2024-01-18,login
U0486,2024-01-21,login
U0486,2024-01-23,view_offers
U0486,2024-01-27,login
U0486,2024-01-29,transaction
U0487,2024-01-01,login
U0487,2024-01-02,view_offers
U0487,2024-01-04,view_offers
U0487,2024-01-13,login
U0487,2024-01-14,login
U0487,2024-01-16,login
U0487,2024-01-21,transaction
U0487,2024-01-30,login
U0488,2024-01-01,login
U0488,2024-01-03,view_offers
U0488,2024-01-08,view_offers
U0488,2024-01-09,login
U0488,2024-01-10,login
U0488,2024-01-11,view_offers
U0488,2024-01-13,login
U0488,2024-01-14,transaction
U0488,2024-01-16,login
U0488,2024-01-18,login
U0488,2024-01-19,view_offers
U0488,2024-01-21,view_offers
U0488,2024-01-22,login
U0488,2024-01-24,view_offers
U0488,2024-01-25,login
U0488,2024-01-27,view_offers
U0488,2024-01-28,login
U0488,2024-01-29,login
U0489,2024-01-08,view_offers
U0489,2024-01-09,login
U0489,2024-01-10,transaction
U0489,2024-01-13,view_offers
U0489,2024-01-20,view_offers
U0489,2024-01-21,transaction
U0490,2024-01-03,login
U0490,2024-01-16,view_offers
U0490,2024-01-18,login
U0490,2024-01-26,login
U0491,2024-01-01,login
U0491,2024-01-04,login
U0491,2024-01-08,login
U0491,2024-01-09,view_offers
U0491,2024-01-12,login
U0491,2024-01-13,login
U0491,2024-01-15,view_offers
U0491,2024-01-16,transaction
U0491,2024-01-17,login
U0491,2024-01-18,login
U0491,2024-01-19,login
U0491,2024-01-20,login
U0491,2024-01-21,login
U0491,2024-01-22,login
U0491,2024-01-23,transaction
U0491,2024-01-29,view_offers
U0492,2024-01-03,login
U0492,2024-01-04,login
U0492,2024-01-06,login
U0492,2024-01-08,view_offers
U0492,2024-01-10,login
U0492,2024-01-11,view_offers
U0492,2024-01-13,login
U0492,2024-01-16,view_offers
U0492,2024-01-17,login
U0492,2024-01-19,view_offers
U0492,2024-01-20,login
U0492,2024-01-22,transaction
U0492,2024-01-24,view_offers
U0492,2024-01-25,login
U0492,2024-01-26,login
U0492,2024-01-27,transaction
U0492,2024-01-28,transaction
U0492,2024-01-29,transaction
U0492,2024-01-30,view_offers
U0493,2024-01-05,login
U0493,2024-01-06,login
U0493,2024-01-09,login
U0493,2024-01-10,login
U0493,2024-01-15,transaction
U0493,2024-01-19,login
U0493,2024-01-20,view_offers
U0493,2024-01-21,transaction
U0493,2024-01-23,login
U0493,2024-01-30,transaction
U0494,2024-01-01,transaction
U0494,2024-01-02,login
U0494,2024-01-03,view_offers
U0494,2024-01-04,login
U0494,2024-01-05,login
U0494,2024-01-06,login
U0494,2024-01-07,view_offers
U0494,2024-01-08,transaction
U0494,2024-01-10,login
U0494,2024-01-11,login
U0494,2024-01-12,view_offers
U0494,2024-01-13,view_offers
U0494,2024-01-15,login
U0494,2024-01-18,login
U0494,2024-01-21,view_offers
U0494,2024-01-22,login
U0494,2024-01-23,transaction
U0494,2024-01-24,transaction
U0494,2024-01-25,login
U0494,2024-01-27,view_offers
U0494,2024-01-28,login
U0494,2024-01-29,view_offers
U0494,2024-01-30,view_offers
U0495,2024-01-03,view_offers
U0495,2024-01-06,transaction
U0495,2024-01-12,login
U0495,2024-01-18,login
U0495,2024-01-23,login
U0495,2024-01-27,login
U0496,2024-01-09,login
U0496,2024-01-12,login
U0496,2024-01-13,login
U0496,2024-01-17,login
U0496,2024-01-19,login
U0496,2024-01-20,login
U0496,2024-01-22,login
U0496,2024-01-23,view_offers
U0496,2024-01-24,view_offers
U0496,2024-01-30,login
U0497,2024-01-06,login
U0497,2024-01-10,login
U0497,2024-01-14,transaction
U0497,2024-01-18,login
U0497,2024-01-23,login
U0497,2024-01-27,login
U0498,2024-01-01,transaction
U0498,2024-01-02,view_offers
U0498,2024-01-05,login
U0498,2024-01-09,login
U0498,2024-01-14,login
U0498,2024-01-16,login
U0498,2024-01-17,view_offers
U0498,2024-01-20,transaction
U0498,2024-01-21,transaction
U0498,2024-01-24,login
U0499,2024-01-03,login
U0499,2024-01-16,view_offers
U0499,2024-01-17,login
U0499,2024-01-19,login
U0499,2024-01-25,login
U0499,2024-01-30,login
U0500,2024-01-05,view_offers
U0500,2024-01-07,login
U0500,2024-01-09,login
U0500,2024-01-10,view_offers
U0500,2024-01-12,login
U0500,2024-01-14,login
U0500,2024-01-18,transaction
U0500,2024-01-19,login
U0500,2024-01-23,view_offers
U0500,2024-01-25,view_offers
U0500,2024-01-26,transaction
U0500,2024-01-27,login
U0500,2024-01-28,login
U0500,2024-01-29,login
U0501,2024-01-04,login
U0501,2024-01-09,view_offers
U0501,2024-01-15,login
U0501,2024-01-23,transaction
U0502,2024-01-01,transaction
U0502,2024-01-03,login
U0502,2024-01-07,login
U0502,2024-01-10,login
U0502,2024-01-11,login
U0502,2024-01-16,view_offers
U0502,2024-01-26,login
U0502,2024-01-27,login
U0503,2024-01-01,login
U0503,2024-01-08,login
U0503,2024-01-10,login
U0503,2024-01-21,view_offers
U0503,2024-01-24,transaction
U0503,2024-01-27,login
U0504,2024-01-01,login
U0504,2024-01-02,login
U0504,2024-01-04,login
U0504,2024-01-05,login
U0504,2024-01-07,login
U0504,2024-01-08,transaction
U0504,2024-01-09,view_offers
U0504,2024-01-11,transaction
U0504,2024-01-12,view_offers
U0504,2024-01-13,transaction
U0504,2024-01-14,view_offers
U0504,2024-01-17,transaction
U0504,2024-01-18,login
U0504,2024-01-19,login
U0504,2024-01-23,login
U0504,2024-01-24,transaction
U0504,2024-01-25,login
U0504,2024-01-26,login
U0504,2024-01-27,login
U0504,2024-01-29,view_offers
U0505,2024-01-01,login
U0505,2024-01-03,view_offers
U0505,2024-01-04,login
U0505,2024-01-05,login
U0505,2024-01-06,login
U0505,2024-01-07,login
U0505,2024-01-08,login
U0505,2024-01-09,login
U0505,2024-01-10,transaction
U0505,2024-01-11,view_offers
U0505,2024-01-12,login
U0505,2024-01-13,login
U0505,2024-01-14,login
U0505,2024-01-16,login
U0505,2024-01-17,view_offers
U0505,2024-01-18,view_offers
U0505,2024-01-19,view_offers
U0505,2024-01-20,login
U0505,2024-01-22,transaction
U0505,2024-01-23,login
U0505,2024-01-24,transaction
U0505,2024-01-28,login
U0505,2024-01-29,login
U0506,2024-01-01,view_offers
U0506,2024-01-07,transaction
U0506,2024-01-08,login
U0506,2024-01-10,login
U0506,2024-01-11,login
U0506,2024-01-12,transaction
U0506,2024-01-14,view_offers
U0506,2024-01-16,view_offers
U0506,2024-01-17,transaction
U0506,2024-01-19,login
U0506,2024-01-20,login
U0506,2024-01-24,login
U0506,2024-01-25,login
U0507,2024-01-08,view_offers
U0507,2024-01-09,transaction
U0507,2024-01-11,view_offers
U0507,2024-01-12,view_offers
U0507,2024-01-20,transaction
U0507,2024-01-21,login
U0507,2024-01-22,transaction
U0507,2024-01-29,view_offers
U0507,2024-01-30,view_offers
U0508,2024-01-02,transaction
U0508,2024-01-03,login
U0508,2024-01-04,view_offers
U0508,2024-01-06,login
U0508,2024-01-08,login
U0508,2024-01-09,transaction
U0508,2024-01-12,login
U0508,2024-01-13,view_offers
U0508,2024-01-14,login
U0508,2024-01-17,view_offers
U0508,2024-01-18,view_offers
U0508,2024-01-19,transaction
U0508,2024-01-21,login
U0508,2024-01-22,login
U0508,2024-01-24,login
U0508,2024-01-25,login
U0508,2024-01-26,view_offers
U0508,2024-01-27,login
U0508,2024-01-29,login
U0508,2024-01-30,view_offers
U0509,2024-01-05,login
U0509,2024-01-06,login
U0509,2024-01-07,transaction
U0509,2024-01-20,login
U0509,2024-01-21,transaction
U0509,2024-01-29,transaction
U0510,2024-01-05,login
U0510,2024-01-07,login
U0510,2024-01-08,transaction
U0510,2024-01-09,view_offers
U0510,2024-01-13,view_offers
U0510,2024-01-21,login
U0510,2024-01-26,transaction
U0511,2024-01-01,login
U0511,2024-01-02,login
U0511,2024-01-04,login
U0511,2024-01-09,login
U0511,2024-01-12,transaction
U0511,2024-01-14,login
U0511,2024-01-15,view_offers
U0511,2024-01-16,login
U0511,2024-01-17,login
U0511,2024-01-18,transaction
U0511,2024-01-21,login
U0511,2024-01-23,view_offers
U0511,2024-01-27,login
U0511,2024-01-30,transaction
U0512,2024-01-02,login
U0512,2024-01-04,login
U0512,2024-01-05,login
U0512,2024-01-06,login
U0512,2024-01-07,login
U0512,2024-01-08,transaction
U0512,2024-01-09,view_offers
U0512,2024-01-10,transaction
U0512,2024-01-11,login
U0512,2024-01-12,login
U0512,2024-01-15,login
U0512,2024-01-16,login
U0512,2024-01-18,login
U0512,2024-01-24,view_offers
U0512,2024-01-25,login
U0512,2024-01-26,login
U0512,2024-01-27,login
U0512,2024-01-29,login
U0512,2024-01-30,login
U0513,2024-01-03,view_offers
U0513,2024-01-04,view_offers
U0513,2024-01-05,transaction
U0513,2024-01-08,view_offers
U0513,2024-01-10,view_offers
U0513,2024-01-11,transaction
U0513,2024-01-12,transaction
U0513,2024-01-20,transaction
U0513,2024-01-29,view_offers
U0513,2024-01-30,login
U0514,2024-01-02,login
U0514,2024-01-03,transaction
U0514,2024-01-04,view_offers
U0514,2024-01-06,login
U0514,2024-01-07,login
U0514,2024-01-09,login
U0514,2024-01-10,login
U0514,2024-01-11,login
U0514,2024-01-12,login
U0514,2024-01-13,login
U0514,2024-01-17,transaction
U0514,2024-01-20,transaction
U0514,2024-01-21,login
U0514,2024-01-22,view_offers
U0514,2024-01-25,login
U0514,2024-01-26,view_offers
U0514,2024-01-27,login
U0514,2024-01-30,transaction
U0515,2024-01-01,transaction
U0515,2024-01-14,login
U0515,2024-01-21,transaction
U0516,2024-01-02,login
U0516,2024-01-03,view_offers
U0516,2024-01-06,login
U0516,2024-01-11,login
U0516,2024-01-12,transaction
U0516,2024-01-25,view_offers
U0517,2024-01-01,login
U0517,2024-01-02,transaction
U0517,2024-01-04,login
U0517,2024-01-05,login
U0517,2024-01-06,login
U0517,2024-01-07,login
U0517,2024-01-09,login
U0517,2024-01-13,transaction
U0517,2024-01-15,login
U0517,2024-01-16,login
U0517,2024-01-17,login
U0517,2024-01-20,transaction
U0517,2024-01-22,login
U0517,2024-01-24,transaction
U0517,2024-01-26,login
U0517,2024-01-27,login
U0517,2024-01-29,login
U0517,2024-01-30,view_offers
U0518,2024-01-11,login
U0518,2024-01-13,login
U0518,2024-01-19,view_offers
U0518,2024-01-21,login
U0518,2024-01-26,login
U0518,2024-01-28,login
U0518,2024-01-30,view_offers
U0519,2024-01-01,transaction
U0519,2024-01-04,view_offers
U0519,2024-01-07,view_offers
U0519,2024-01-09,login
U0519,2024-01-10,login
U0519,2024-01-11,login
U0519,2024-01-12,view_offers
U0519,2024-01-13,login
U0519,2024-01-14,view_offers
U0519,2024-01-15,login
U0519,2024-01-16,view_offers
U0519,2024-01-17,login
U0519,2024-01-18,login
U0519,2024-01-19,view_offers
U0519,2024-01-20,login
U0519,2024-01-21,transaction
U0519,2024-01-23,login
U0519,2024-01-24,login
U0519,2024-01-25,view_offers
U0519,2024-01-26,transaction
U0519,2024-01-27,login
U0519,2024-01-29,transaction
U0519,2024-01-30,login
U0520,2024-01-01,login
U0520,2024-01-02,login
U0520,2024-01-09,transaction
U0520,2024-01-17,transaction
U0521,2024-01-01,view_offers
U0521,2024-01-03,login
U0521,2024-01-06,login
U0521,2024-01-07,login
U0521,2024-01-08,login
U0521,2024-01-10,login
U0521,2024-01-13,transaction
U0521,2024-01-16,view_offers
U0521,2024-01-17,login
U0521,2024-01-18,login
U0521,2024-01-22,view_offers
U0522,2024-01-01,transaction
U0522,2024-01-02,transaction
U0522,2024-01-08,login
U0522,2024-01-10,login
U0522,2024-01-18,login
U0522,2024-01-21,transaction
U0522,2024-01-22,login
U0522,2024-01-23,login
U0522,2024-01-25,login
U0522,2024-01-27,transaction
U0522,2024-01-28,login
U0523,2024-01-01,login
U0523,2024-01-02,login
U0523,2024-01-03,login
U0523,2024-01-07,login
U0523,2024-01-11,view_offers
U0523,2024-01-12,login
U0523,2024-01-15,login
U0523,2024-01-16,login
U0523,2024-01-23,login
U0523,2024-01-26,login
U0523,2024-01-29,view_offers
U0523,2024-01-30,login
U0524,2024-01-01,login
U0524,2024-01-03,view_offers
U0524,2024-01-05,login
U0524,2024-01-08,view_offers
U0524,2024-01-09,login
U0524,2024-01-11,transaction
U0524,2024-01-13,view_offers
U0524,2024-01-14,login
U0524,2024-01-15,login
U0524,2024-01-17,login
U0524,2024-01-18,login
U0524,2024-01-19,view_offers
U0524,2024-01-21,login
U0524,2024-01-22,view_offers
U0524,2024-01-24,login
U0524,2024-01-25,view_offers
U0524,2024-01-26,login
U0524,2024-01-27,view_offers
U0524,2024-01-29,login
U0524,2024-01-30,login
U0525,2024-01-02,view_offers
U0525,2024-01-03,login
U0525,2024-01-04,login
U0525,2024-01-05,login
U0525,2024-01-09,login
U0525,2024-01-11,login
U0525,2024-01-13,view_offers
U0525,2024-01-16,login
U0525,2024-01-17,view_offers
U0525,2024-01-19,login
U0525,2024-01-20,login
U0525,2024-01-24,login
U0525,2024-01-25,transaction
U0525,2024-01-28,transaction
U0525,2024-01-29,transaction
U0525,2024-01-30,view_offers
U0526,2024-01-01,login
U0526,2024-01-02,view_offers
U0526,2024-01-03,login
U0526,2024-01-04,view_offers
U0526,2024-01-06,login
U0526,2024-01-07,login
U0526,2024-01-08,view_offers
U0526,2024-01-11,login
U0526,2024-01-12,transaction
U0526,2024-01-13,login
U0526,2024-01-15,view_offers
U0526,2024-01-17,login
U0526,2024-01-18,login
U0526,2024-01-20,view_offers
U0526,2024-01-22,view_offers
U0526,2024-01-23,login
U0526,2024-01-24,transaction
U0526,2024-01-26,login
U0526,2024-01-27,login
U0526,2024-01-28,login
U0526,2024-01-30,view_offers
U0527,2024-01-01,view_offers
U0527,2024-01-02,transaction
U0527,2024-01-03,login
U0527,2024-01-04,view_offers
U0527,2024-01-05,transaction
U0527,2024-01-08,view_offers
U0527,2024-01-10,login
U0527,2024-01-11,transaction
U0527,2024-01-13,login
U0527,2024-01-14,view_offers
U0527,2024-01-15,login
U0527,2024-01-16,view_offers
U0527,2024-01-18,transaction
U0527,2024-01-19,login
U0527,2024-01-20,login
U0527,2024-01-21,login
U0527,2024-01-22,login
U0527,2024-01-23,login
U0527,2024-01-24,view_offers
U0527,2024-01-25,login
U0527,2024-01-26,login
U0527,2024-01-27,login
U0527,2024-01-28,login
U0527,2024-01-30,view_offers
U0528,2024-01-03,transaction
U0528,2024-01-04,view_offers
U0528,2024-01-06,login
U0528,2024-01-09,login
U0528,2024-01-12,login
U0528,2024-01-18,login
U0528,2024-01-29,transaction
U0529,2024-01-05,login
U0529,2024-01-07,login
U0529,2024-01-08,view_offers
U0529,2024-01-10,login
U0529,2024-01-11,view_offers
U0529,2024-01-14,login
U0529,2024-01-15,view_offers
U0529,2024-01-17,login
U0529,2024-01-18,view_offers
U0529,2024-01-19,transaction
U0529,2024-01-21,login
U0529,2024-01-22,login
U0529,2024-01-23,transaction
U0529,2024-01-28,login
U0530,2024-01-01,login
U0530,2024-01-04,login
U0530,2024-01-05,transaction
U0530,2024-01-06,view_offers
U0530,2024-01-07,view_offers
U0530,2024-01-08,login
U0530,2024-01-10,login
U0530,2024-01-12,transaction
U0530,2024-01-13,transaction
U0530,2024-01-14,transaction
U0530,2024-01-17,transaction
U0530,2024-01-18,view_offers
U0530,2024-01-19,view_offers
U0530,2024-01-20,view_offers
U0530,2024-01-21,view_offers
U0530,2024-01-22,login
U0530,2024-01-23,login
U0530,2024-01-24,transaction
U0530,2024-01-25,login
U0530,2024-01-27,transaction
U0530,2024-01-28,login
U0530,2024-01-29,login
U0530,2024-01-30,login
U0531,2024-01-01,login
U0531,2024-01-02,transaction
U0531,2024-01-03,view_offers
U0531,2024-01-04,transaction
U0531,2024-01-05,login
U0531,2024-01-08,view_offers
U0531,2024-01-11,login
U0531,2024-01-12,login
U0531,2024-01-13,login
U0531,2024-01-14,login
U0531,2024-01-15,login
U0531,2024-01-16,view_offers
U0531,2024-01-17,login
U0531,2024-01-18,login
U0531,2024-01-20,login
U0531,2024-01-21,login
U0531,2024-01-22,login
U0531,2024-01-23,login
U0531,2024-01-25,login
U0531,2024-01-26,login
U0531,2024-01-27,login
U0531,2024-01-28,login
U0531,2024-01-29,login
U0531,2024-01-30,login
U0532,2024-01-02,login
U0532,2024-01-03,login
U0532,2024-01-05,transaction
U0532,2024-01-07,login
U0532,2024-01-10,login
U0532,2024-01-12,login
U0532,2024-01-15,login
U0532,2024-01-16,login
U0532,2024-01-17,login
U0532,2024-01-19,transaction
U0532,2024-01-23,login
U0532,2024-01-24,login
U0532,2024-01-25,login
U0532,2024-01-28,login
U0532,2024-01-29,login
U0533,2024-01-01,view_offers
U0533,2024-01-06,view_offers
U0533,2024-01-08,view_offers
U0533,2024-01-09,transaction
U0533,2024-01-12,transaction
U0533,2024-01-14,login
U0533,2024-01-15,view_offers
U0533,2024-01-16,login
U0533,2024-01-17,view_offers
U0533,2024-01-18,view_offers
U0533,2024-01-20,login
U0533,2024-01-21,login
U0533,2024-01-25,transaction
U0533,2024-01-26,login
U0533,2024-01-30,login
U0534,2024-01-02,view_offers
U0534,2024-01-03,transaction
U0534,2024-01-05,transaction
U0534,2024-01-06,login
U0534,2024-01-07,login
U0534,2024-01-08,view_offers
U0534,2024-01-10,view_offers
U0534,2024-01-11,login
U0534,2024-01-12,login
U0534,2024-01-13,view_offers
U0534,2024-01-14,login
U0534,2024-01-16,transaction
U0534,2024-01-17,login
U0534,2024-01-18,view_offers
U0534,2024-01-19,view_offers
U0534,2024-01-21,login
U0534,2024-01-22,view_offers
U0534,2024-01-23,view_offers
U0534,2024-01-24,transaction
U0534,2024-01-26,login
U0534,2024-01-27,view_offers
U0534,2024-01-28,view_offers
U0534,2024-01-29,login
U0534,2024-01-30,transaction
U0535,2024-01-02,login
U0535,2024-01-03,transaction
U0535,2024-01-05,login
U0535,2024-01-07,transaction
U0535,2024-01-08,login
U0535,2024-01-09,view_offers
U0535,2024-01-10,login
U0535,2024-01-11,transaction
U0535,2024-01-12,login
U0535,2024-01-14,login
U0535,2024-01-15,transaction
U0535,2024-01-19,transaction
U0535,2024-01-20,login
U0535,2024-01-21,transaction
U0535,2024-01-22,view_offers
U0535,2024-01-23,login
U0535,2024-01-26,login
U0536,2024-01-01,login
U0536,2024-01-03,login
U0536,2024-01-04,login
U0536,2024-01-05,transaction
U0536,2024-01-06,view_offers
U0536,2024-01-07,login
U0536,2024-01-08,login
U0536,2024-01-10,login
U0536,2024-01-11,transaction
U0536,2024-01-13,login
U0536,2024-01-14,login
U0536,2024-01-15,transaction
U0536,2024-01-16,transaction
U0536,2024-01-17,transaction
U0536,2024-01-19,login
U0536,2024-01-20,view_offers
U0536,2024-01-23,login
U0536,2024-01-24,login
U0536,2024-01-25,login
U0536,2024-01-26,login
U0536,2024-01-27,login
U0536,2024-01-29,transaction
U0536,2024-01-30,login
U0537,2024-01-02,transaction
U0537,2024-01-03,login
U0537,2024-01-05,transaction
U0537,2024-01-06,login
U0537,2024-01-07,login
U0537,2024-01-08,login
U0537,2024-01-10,view_offers
U0537,2024-01-11,transaction
U0537,2024-01-13,view_offers
U0537,2024-01-15,login
U0537,2024-01-17,view_offers
U0537,2024-01-18,login
U0537,2024-01-19,login
U0537,2024-01-23,login
U0537,2024-01-27,login
U0538,2024-01-01,login
U0538,2024-01-03,view_offers
U0538,2024-01-09,view_offers
U0538,2024-01-10,view_offers
U0538,2024-01-15,login
U0538,2024-01-19,login
U0538,2024-01-21,transaction
U0538,2024-01-22,transaction
U0538,2024-01-23,login
U0538,2024-01-25,transaction
U0538,2024-01-27,view_offers
U0538,2024-01-28,login
U0539,2024-01-03,transaction
U0539,2024-01-04,login
U0539,2024-01-07,transaction
U0539,2024-01-08,transaction
U0539,2024-01-13,transaction
U0539,2024-01-15,login
U0539,2024-01-16,view_offers
U0539,2024-01-19,login
U0539,2024-01-20,login
U0539,2024-01-22,transaction
U0539,2024-01-23,login
U0539,2024-01-25,transaction
U0539,2024-01-26,view_offers
U0539,2024-01-27,login
U0539,2024-01-28,login
U0539,2024-01-29,view_offers
U0540,2024-01-03,login
U0540,2024-01-04,login
U0540,2024-01-07,view_offers
U0540,2024-01-11,login
U0540,2024-01-12,view_offers
U0540,2024-01-13,login
U0540,2024-01-16,login
U0540,2024-01-17,login
U0540,2024-01-19,transaction
U0540,2024-01-20,login
U0540,2024-01-25,login
U0540,2024-01-30,login
U0541,2024-01-01,transaction
U0541,2024-01-04,view_offers
U0541,2024-01-05,view_offers
U0541,2024-01-07,login
U0541,2024-01-08,view_offers
U0541,2024-01-10,login
U0541,2024-01-11,transaction
U0541,2024-01-12,login
U0541,2024-01-15,view_offers
U0541,2024-01-18,transaction
U0541,2024-01-19,login
U0541,2024-01-20,transaction
U0541,2024-01-21,login
U0541,2024-01-22,login
U0541,2024-01-23,login
U0541,2024-01-26,transaction
U0541,2024-01-27,transaction
U0541,2024-01-28,login
U0541,2024-01-29,login
U0541,2024-01-30,transaction
U0542,2024-01-01,login
U0542,2024-01-03,transaction
U0542,2024-01-05,login
U0542,2024-01-18,view_offers
U0542,2024-01-24,view_offers
U0542,2024-01-26,view_offers
U0542,2024-01-27,login
U0542,2024-01-29,transaction
U0543,2024-01-01,view_offers
U0543,2024-01-02,login
U0543,2024-01-04,login
U0543,2024-01-13,view_offers
U0543,2024-01-14,view_offers
U0543,2024-01-15,login
U0543,2024-01-16,login
U0543,2024-01-18,login
U0543,2024-01-19,login
U0543,2024-01-20,login
U0543,2024-01-21,view_offers
U0543,2024-01-22,login
U0543,2024-01-23,login
U0543,2024-01-26,login
U0543,2024-01-29,transaction
U0544,2024-01-01,login
U0544,2024-01-02,view_offers
U0544,2024-01-06,view_offers
U0544,2024-01-08,login
U0544,2024-01-13,transaction
U0544,2024-01-16,view_offers
U0544,2024-01-18,login
U0544,2024-01-19,login
U0544,2024-01-22,view_offers
U0544,2024-01-28,login
U0544,2024-01-29,login
U0545,2024-01-03,view_offers
U0545,2024-01-04,login
U0545,2024-01-05,view_offers
U0545,2024-01-06,login
U0545,2024-01-10,login
U0545,2024-01-11,login
U0545,2024-01-13,transaction
U0545,2024-01-14,login
U0545,2024-01-17,transaction
U0545,2024-01-18,login
U0545,2024-01-20,login
U0545,2024-01-22,login
U0545,2024-01-24,transaction
U0545,2024-01-25,view_offers
U0545,2024-01-26,login
U0545,2024-01-27,view_offers
U0545,2024-01-28,login
U0545,2024-01-29,login
U0545,2024-01-30,login
U0546,2024-01-01,login
U0546,2024-01-04,login
U0546,2024-01-05,login
U0546,2024-01-06,view_offers
U0546,2024-01-07,transaction
U0546,2024-01-09,login
U0546,2024-01-10,login
U0546,2024-01-14,login
U0546,2024-01-15,login
U0546,2024-01-17,transaction
U0546,2024-01-18,login
U0546,2024-01-19,login
U0546,2024-01-20,login
U0546,2024-01-21,transaction
U0546,2024-01-22,login
U0546,2024-01-23,login
U0546,2024-01-25,login
U0546,2024-01-26,login
U0546,2024-01-27,view_offers
U0546,2024-01-28,login
U0546,2024-01-29,view_offers
U0547,2024-01-01,transaction
U0547,2024-01-03,login
U0547,2024-01-04,login
U0547,2024-01-06,login
U0547,2024-01-08,view_offers
U0547,2024-01-10,login
U0547,2024-01-11,login
U0547,2024-01-15,login
U0547,2024-01-17,login
U0547,2024-01-18,login
U0547,2024-01-20,login
U0547,2024-01-21,login
U0547,2024-01-22,login
U0547,2024-01-23,transaction
U0547,2024-01-24,login
U0547,2024-01-26,login
U0547,2024-01-27,transaction
U0547,2024-01-28,transaction
U0547,2024-01-29,login
U0548,2024-01-03,transaction
U0548,2024-01-07,view_offers
U0548,2024-01-09,login
U0548,2024-01-16,login
U0548,2024-01-17,login
U0548,2024-01-18,transaction
U0548,2024-01-21,login
U0548,2024-01-24,login
U0548,2024-01-25,login
U0549,2024-01-01,view_offers
U0549,2024-01-02,view_offers
U0549,2024-01-04,login
U0549,2024-01-05,login
U0549,2024-01-06,view_offers
U0549,2024-01-07,login
U0549,2024-01-09,login
U0549,2024-01-10,login
U0549,2024-01-11,login
U0549,2024-01-12,transaction
U0549,2024-01-13,view_offers
